sim_index,mut_rate,sel_coeff,sampling_start,num_samples,num_muts,total_branch_length,sackin_index,norm_sackin,pi,seg_sites,tajimas_d,num_singletons,external_clock_rate,internal_clock_rate,external_muts,internal_muts,external_length,internal_length,exp_fit_var,obsv_fit_var
47,1e-05,-0.02,50,200,532,6364.3,1165,-0.450297179555789,0.00026840327910284214,0.017790262172284643,-2.923879762125657,448.0,0.08550647148584119,0.1664126970609097,448,84,5358.900000000001,1005.4,0.00330782674484545,0.0003765151996819754
48,1e-05,-0.02,50,200,530,6397.2,1102,-0.4800235981720854,0.0002734647017860817,0.017723381487426432,-2.917332421402955,453.0,0.08802270210411237,0.22519342151714353,453,77,5467.9,929.2999999999997,0.00330782674484545,8.536888515048573e-05
49,1e-05,-0.02,50,200,559,6990.6,1148,-0.4583185941030436,0.0002331363209842662,0.018693151417870518,-2.9743824818488527,506.0,0.08358938223433014,0.0930326909598055,506,53,6211.899999999997,778.6999999999998,0.00330782674484545,0.0007140129580018461
50,1e-05,-0.02,50,200,534,6609.5,1327,-0.37385781739959834,0.00022947132667080523,0.017857142857142856,-2.966117279627544,477.0,0.08774031078441066,0.14131548174469377,477,57,5703.799999999998,905.6999999999997,0.00330782674484545,0.000679062420788012
51,1e-05,-0.02,50,200,563,7222.7,1396,-0.3413003112960356,0.00027818163852972493,0.018826912787586945,-2.9311230422649723,499.0,0.08033992827071244,0.16359581345241672,499,64,6396.0,826.6999999999997,0.00330782674484545,0.00025838600481205753
52,1e-05,-0.02,50,200,517,6585.6,1257,-0.4068871714177054,0.000264474458972227,0.017288657035848046,-2.919191583988346,433.0,0.07776662766787609,0.1905896103664592,433,84,5564.1,1021.4999999999999,0.00330782674484545,0.0011229784816652493
53,1e-05,-0.02,50,200,515,6336.2,1024,-0.5168277355065476,0.00026457192328684445,0.017221776350989836,-2.9178665041465455,430.0,0.08840740952027812,0.19447540135489075,430,85,5211.999999999997,1124.2000000000005,0.00330782674484545,0.00071510577939819
54,1e-05,-0.02,50,200,564,6564.1,1293,-0.3899006464941075,0.00032392601046968126,0.01886035313001605,-2.885937982443618,487.0,0.08708260439614246,0.20779316253098304,487,77,5582.3,981.8000000000001,0.00330782674484545,0.0009676965450237882
55,1e-05,-0.02,50,200,478,6034.9,1205,-0.43142326297401357,0.0002630813914408837,0.015984483681112896,-2.8952506853724285,416.0,0.08850088318781146,0.10171832507376131,416,62,5075.500000000001,959.4000000000001,0.00330782674484545,0.00025457821872042875
56,1e-05,-0.02,50,200,487,6361.0,1227,-0.42104260885403705,0.0002409452290881893,0.016285446762974852,-2.9270745611332765,403.0,0.07611884367818306,0.08772107190777978,403,84,5310.800000000001,1050.2,0.00330782674484545,0.0
57,1e-05,-0.02,50,200,508,6566.9,1397,-0.34082846338149125,0.00030860898930177704,0.01698769395398609,-2.864702449778477,436.0,0.07846749896126871,0.21861690197777706,436,72,5646.699999999999,920.2000000000004,0.00330782674484545,9.21983959625246e-05
58,1e-05,-0.02,50,200,581,7313.7,1426,-0.327144873859704,0.0003152416039534188,0.01942883895131086,-2.904521674627673,501.0,0.07786423296148155,0.24653494008349014,501,80,6545.699999999995,768.0000000000003,0.00330782674484545,0.0
59,1e-05,-0.02,50,200,509,6787.0,1433,-0.3238419384578933,0.0002190476862643858,0.017021134296415195,-2.9645264949580667,456.0,0.08164956232367332,0.06856383115955897,456,53,5806.9,980.1,0.00330782674484545,0.0006975421777323515
60,1e-05,-0.02,50,200,596,6996.7,1249,-0.41066195473406053,0.00028668287935127486,0.019930444087747457,-2.939817952546066,522.0,0.08628373274483242,0.21501359407469797,522,74,6187.0,809.7000000000005,0.00330782674484545,0.000998890557435877
61,1e-05,-0.02,50,200,533,6458.9,1496,-0.2941155198415969,0.00024287603076914585,0.01782370251471375,-2.9514453096451425,470.0,0.08643220892702792,0.15576112497857722,470,63,5566.199999999999,892.6999999999999,0.00330782674484545,0.0
62,1e-05,-0.02,50,200,549,6473.5,1266,-0.40264054018680595,0.00028381104290849406,0.018358747993579453,-2.9176399329786933,482.0,0.08823531966214924,0.1693564617955282,482,67,5560.100000000005,913.3999999999999,0.00330782674484545,0.004213914392396889
63,1e-05,-0.02,50,200,531,6406.3,1574,-0.2573113825071347,0.0002583291658936717,0.017756821829855537,-2.933986799876548,465.0,0.09259348072489954,0.17883418596955777,465,66,5460.0,946.3000000000006,0.00330782674484545,0.0005764263867491919
64,1e-05,-0.02,50,200,537,6494.1,1304,-0.3847103194341192,0.0002448236366422783,0.01795746388443018,-2.9515014601635814,460.0,0.09168939601040244,0.1752708145041396,460,77,5447.200000000003,1046.9000000000003,0.00330782674484545,0.0004428935678478381
65,1e-05,-0.02,50,200,515,6575.3,1069,-0.4955945793520502,0.000224835050049604,0.017221776350989836,-2.9613284908988033,449.0,0.0900771667928141,0.1710078904913507,449,66,5591.399999999998,983.9000000000004,0.00330782674484545,0.0008308623983444103
66,1e-05,-0.02,50,200,548,6841.7,1308,-0.3828229277759417,0.00023560653723405463,0.018325307651150348,-2.9666390072804143,483.0,0.08187108441004093,0.11121046335631062,483,65,5971.1,870.6000000000001,0.00330782674484545,0.0008413289025203898
67,1e-05,-0.02,50,200,567,7184.3,1129,-0.467283704479387,0.00024720479067353636,0.018960674157303372,-2.9640533412043983,512.0,0.08214849145822825,0.12294937452999181,512,55,6376.900000000002,807.3999999999996,0.00330782674484545,0.0002320176423707524
68,1e-05,-0.02,50,200,558,7072.1,1196,-0.43566989420491303,0.0003132503071806303,0.018659711075441412,-2.89299111491038,476.0,0.08131879024786103,0.150164374557243,476,82,6102.2,969.9000000000001,0.00330782674484545,8.536888515048573e-05
69,1e-05,-0.02,50,200,489,6561.8,1408,-0.33563813632150297,0.000236547571995879,0.016352327447833066,-2.9333885135172038,436.0,0.07968711466266526,0.08512509392927561,436,53,5656.0,905.7999999999998,0.00330782674484545,0.001637839630153889
70,1e-05,-0.02,50,200,532,6499.1,1502,-0.2912844323543306,0.0002477374835654978,0.017790262172284643,-2.9457667432493424,469.0,0.08557452274758066,0.14386716335067634,469,63,5552.8,946.3,0.00330782674484545,0.0006830128642499039
71,1e-05,-0.02,50,200,499,6386.8,1341,-0.36725194659597693,0.00022802448572450054,0.01668673087212413,-2.949010618185504,443.0,0.08350504630225401,0.23798992911844502,443,56,5481.300000000001,905.5000000000003,0.00330782674484545,0.001677498439920789
72,1e-05,-0.02,50,200,517,6578.0,1382,-0.347906182099657,0.0002553531434594032,0.017288657035848046,-2.9291297179176543,460.0,0.07859568659704876,0.23277155662386592,460,57,5711.199999999997,866.8000000000004,0.00330782674484545,0.00044289356784783806
73,1e-05,-0.02,50,200,538,6668.6,1425,-0.3276167217742484,0.00026202944901070144,0.017990904226859283,-2.9340043119453054,479.0,0.08527631127734292,0.27637908165220637,479,59,5830.4,838.1999999999996,0.00330782674484545,0.00024107833089701564
74,1e-05,-0.02,50,200,552,6807.6,1235,-0.41726782553768194,0.00022526523736929506,0.018459069020866775,-2.979131893134599,486.0,0.08377665812321045,0.1120402961784754,486,66,5898.5999999999985,908.9999999999999,0.00330782674484545,0.0016236683220339297
75,1e-05,-0.02,50,200,547,6705.2,1347,-0.3644208591087106,0.00025657144739212143,0.018291867308721243,-2.944551165608699,475.0,0.08271757435078722,0.15103223431637397,475,72,5758.199999999998,947.0000000000006,0.00330782674484545,0.0004430658102274365
76,1e-05,-0.02,50,200,591,7008.2,1157,-0.45407196287214413,0.0002596046040797865,0.019763242375601925,-2.963170813429422,529.0,0.08830053992158426,0.13794346444692196,529,62,6211.099999999999,797.1,0.00330782674484545,0.0010402339063605465
77,1e-05,-0.02,50,200,490,6437.2,1526,-0.27996008240526526,0.00024046967044962417,0.01638576779026217,-2.929493202940778,428.0,0.0782223243571198,0.3858855447790192,428,62,5596.800000000001,840.4,0.00330782674484545,0.00029402998698860436
78,1e-05,-0.02,50,200,527,6509.1,1189,-0.43897282960672374,0.00024694600611403533,0.01762306046013911,-2.9438853557786917,456.0,0.09188302193280556,0.17936463841285563,456,71,5466.500000000002,1042.6,0.00330782674484545,0.00036706252220202015
79,1e-05,-0.02,50,200,513,6592.3,1268,-0.4016968443577172,0.0002447328940045313,0.017154895666131622,-2.938420877253068,437.0,0.08079362369685913,0.16264799512866596,437,76,5540.299999999999,1051.9999999999998,0.00330782674484545,0.0003920399826514725
80,1e-05,-0.02,50,200,535,6689.1,1423,-0.32856041760333715,0.0002820297985378987,0.017890583199571965,-2.9112622087556397,459.0,0.0827317612073828,0.12308702196641776,459,76,5696.699999999996,992.3999999999999,0.00330782674484545,9.999999552965169e-05
81,1e-05,-0.02,50,200,514,6752.8,1125,-0.4691710961375645,0.00024387251936514877,0.017188336008560727,-2.939937053036897,452.0,0.07906328006297983,0.1644892740347455,452,62,5805.400000000001,947.3999999999999,0.00330782674484545,0.0004897219781421694
82,1e-05,-0.02,50,200,501,6850.6,1265,-0.4031123881013503,0.0002814685385192394,0.016753611556982344,-2.890072041904711,433.0,0.075180999274222,0.2920517939938394,433,68,5895.399999999996,955.2000000000004,0.00330782674484545,0.00048246828416673724
83,1e-05,-0.02,50,200,502,6561.7,1561,-0.26344540539621175,0.00024483203873836614,0.01672017121455324,-2.9306491933531436,431.0,0.07897811558757845,0.18634355104055414,431,71,5710.800000000001,850.9,0.00330782674484545,0.0007685290472246616
84,1e-05,-0.02,50,200,511,6503.0,1138,-0.4630370732484875,0.0002473711521760735,0.01708801498127341,-2.93435957791644,444.0,0.08733260906054227,0.24467943374275855,444,67,5503.600000000003,999.4000000000002,0.00330782674484545,0.0002613688773224092
85,1e-05,-0.02,50,200,513,6423.0,1603,-0.24362779298534748,0.00023889679806200407,0.017154895666131622,-2.9448287408750593,455.0,0.0876092974085197,0.11396014556058558,455,58,5506.199999999997,916.8000000000001,0.00330782674484545,0.0005025274903970653
86,1e-05,-0.02,50,200,510,6419.4,1393,-0.3427158550396688,0.0002336471684263999,0.017054574638844303,-2.94893028552587,434.0,0.08368878249443883,0.16261402239058556,434,76,5437.400000000001,982.0000000000005,0.00330782674484545,0.0005836345935903372
87,1e-05,-0.02,50,200,541,6863.7,1410,-0.3346944404924142,0.000256993232615725,0.018091225254146602,-2.9409093590569912,475.0,0.08166174724195774,0.14157221098893438,475,66,5839.499999999998,1024.1999999999996,0.00330782674484545,0.0009308583867238586
88,1e-05,-0.02,50,200,508,6623.6,1352,-0.36206161953598864,0.00022234298834998792,0.01698769395398609,-2.960343947791636,443.0,0.07949840786852291,0.2471750194780417,443,65,5588.499999999997,1035.0999999999995,0.00330782674484545,0.0002240326431469044
89,1e-05,-0.02,50,200,550,6611.9,1310,-0.3818792319468529,0.00029880710400584804,0.01839218833600856,-2.902846825541802,467.0,0.08498752745171782,0.1681165609605876,467,83,5615.500000000002,996.4000000000002,0.00330782674484545,0.002063002304727056
90,1e-05,-0.02,50,200,548,6291.6,1351,-0.36253346745053305,0.0002729824214706469,0.018325307651150348,-2.928200680367475,472.0,0.08967140684147001,0.10175492319914596,472,76,5371.9,919.7000000000002,0.00330782674484545,0.001451789535696819
91,1e-05,-0.02,50,200,531,6448.7,1147,-0.458790442017588,0.00025553798957333285,0.017756821829855537,-2.9369484322025934,449.0,0.08634700170715233,0.10389180115967112,449,82,5315.9000000000015,1132.8000000000002,0.00330782674484545,0.0003920399826514725
92,1e-05,-0.02,50,200,524,6377.5,1431,-0.32478563428698204,0.00026147659108812963,0.01752273943285179,-2.9266067435955514,464.0,0.08705426178694257,0.11327941248641388,464,60,5421.999999999999,955.5000000000003,0.00330782674484545,0.0015158155844886723
93,1e-05,-0.02,50,200,524,6228.3,1197,-0.4351980462903686,0.0002781278651147637,0.01752273943285179,-2.9087046016394247,432.0,0.08405492001689152,0.37231833737404485,432,92,5305.200000000002,923.1000000000001,0.00330782674484545,0.0006255822633489112
94,1e-05,-0.02,50,200,522,6321.1,1549,-0.2691075803707444,0.00025551614412350454,0.017455858747993578,-2.9318651582706527,439.0,0.08992826875626093,0.1464238974719382,439,83,5273.100000000002,1048.0000000000007,0.00330782674484545,0.0005682420572251184
95,1e-05,-0.02,50,200,536,6871.8,1252,-0.40924641099042736,0.000249935471902044,0.01792402354200107,-2.945601797296153,476.0,0.08120651521822922,0.20941278235549246,476,60,6005.899999999999,865.9000000000008,0.00330782674484545,0.0014470112284672746
96,1e-05,-0.02,50,200,466,6445.6,1238,-0.41585228179404876,0.0002633183305505574,0.015583199571963616,-2.886282460897564,391.0,0.07254643124900545,0.15365796102039697,391,75,5500.699999999998,944.9000000000005,0.00330782674484545,0.0010368497878861873
97,1e-05,-0.02,50,200,504,6141.6,1548,-0.2695794282852888,0.0002571545528606095,0.016853932584269662,-2.9192795024359444,429.0,0.08377493531679807,0.12576100266274445,429,75,5228.500000000001,913.1000000000001,0.00330782674484545,0.0006594799601462253
98,1e-05,-0.02,50,200,491,6451.4,1172,-0.4469942441539783,0.00023630895246698803,0.01641920813269128,-2.934882284749776,415.0,0.08026974519249012,0.10431521086775798,415,76,5414.0,1037.3999999999996,0.00330782674484545,0.00034877328966257683
99,1e-05,-0.02,50,200,570,6384.1,1417,-0.3313915050906035,0.00028864392857814775,0.01906099518459069,-2.9244866570596324,488.0,0.09538436117800242,0.13679324286137856,488,82,5447.0000000000055,937.1,0.00330782674484545,0.0006356162524668629
0,1e-05,-0.04,0,200,367,4832.7,1220,-0.42434554425584775,0.00022622307632329516,0.012272605671482075,-2.849925522344978,286.0,0.07384642832896494,0.1857217354154118,286,81,3841.6000000000017,991.1,0.006646143002475004,0.0033528847132501764
1,1e-05,-0.04,0,200,353,4619.3,1291,-0.39084434232319626,0.00015818458262419546,0.011804440877474585,-2.942956600005221,290.0,0.08799472955828211,0.13972721274555172,290,63,3611.0999999999985,1008.2,0.006646143002475004,0.003230229689623279
2,1e-05,-0.04,0,200,412,4634.5,1211,-0.4285921754867472,0.00024061754734076892,0.013777421080791868,-2.8719566740107854,334.0,0.10887849899635331,0.31025226602237155,334,78,3727.7000000000016,906.7999999999998,0.006646143002475004,0.004396598846317762
3,1e-05,-0.04,0,200,332,4536.5,1338,-0.36866749033961005,0.00017983342340380226,0.01110219368646335,-2.8881450338814765,267.0,0.1100634216850319,0.11305244375240305,267,65,3654.1000000000004,882.3999999999999,0.006646143002475004,0.0020553285087883282
4,1e-05,-0.04,0,200,393,4811.0,1453,-0.3144049801670056,0.0001939119756083777,0.013142054574638844,-2.9213349073532258,320.0,0.09440314168252209,0.17296160213242048,320,73,3843.7000000000016,967.2999999999998,0.006646143002475004,0.002845827469938377
5,1e-05,-0.04,0,200,346,4461.2,1529,-0.27854453866163215,0.00020072271469707975,0.011536918138041733,-2.867107188160693,279.0,0.09800791687350166,0.11266563324906481,279,67,3531.9999999999986,929.2000000000002,0.006646143002475004,0.002142608166182994
6,1e-05,-0.04,0,200,340,4448.1,1711,-0.19266821821455368,0.00018615516050019923,0.0113697164258962,-2.8857855565172974,283.0,0.08827160340745903,0.277150639226911,283,57,3584.9000000000015,863.1999999999999,0.006646143002475004,0.0023286313509094897
7,1e-05,-0.04,0,200,364,4632.7,1489,-0.2974184552434076,0.00017853445934864148,0.012172284644194757,-2.9203145793136915,308.0,0.11892735053121718,0.14305979106786793,308,56,3719.5999999999995,913.1000000000001,0.006646143002475004,0.0028181541073631893
8,1e-05,-0.04,0,200,331,4518.5,1448,-0.31676421973972746,0.0001622898467726531,0.011068753344034243,-2.916819329759776,267.0,0.0906271395428073,0.18637427055231365,267,64,3506.8,1011.6999999999995,0.006646143002475004,0.002209524057065036
9,1e-05,-0.04,0,200,336,4396.9,1167,-0.44935348372670025,0.00021631028335900897,0.011235955056179775,-2.8313598904446335,273.0,0.0827910874070185,0.14631494574799922,273,63,3447.700000000002,949.2,0.006646143002475004,0.0024065700473825495
10,1e-05,-0.04,0,200,320,4216.9,1282,-0.3950909735540957,0.000173837687635609,0.010700909577314071,-2.8857978832482303,261.0,0.1134583390995627,0.07736773905109087,261,59,3297.8999999999996,919.0000000000003,0.006646143002475004,0.0021825910048732513
11,1e-05,-0.04,0,200,363,4866.0,1156,-0.45454381078668854,0.00020174945083899839,0.01213884430176565,-2.8835654563904036,293.0,0.08001502971531442,0.1785767707171405,293,70,3814.500000000001,1051.4999999999998,0.006646143002475004,0.0027525004010090746
12,1e-05,-0.04,0,200,306,4327.2,1567,-0.2606143179089454,0.00017714139181729832,0.010199304440877474,-2.8627864712270545,262.0,0.07404972468940073,0.13290841743129267,262,44,3463.499999999999,863.7000000000002,0.006646143002475004,0.0023043470946311766
13,1e-05,-0.04,0,200,401,5196.8,1475,-0.30402432604702906,0.00020498425783276844,0.013409577314071696,-2.912020724497496,336.0,0.08265150716275009,0.2235476330386008,336,65,4261.200000000003,935.5999999999996,0.006646143002475004,0.0027180545899981013
14,1e-05,-0.04,0,200,304,4620.7,1349,-0.3634771632796218,0.00018891776969384008,0.010165864098448368,-2.839890339986428,241.0,0.10023979620117629,0.13161931198128313,241,63,3573.6000000000004,1047.1000000000001,0.006646143002475004,0.002216100408302305
15,1e-05,-0.04,0,200,350,4647.9,1384,-0.34696248627056825,0.00016637662630971764,0.01167067950775816,-2.926479097767497,293.0,0.0858152681612402,0.27428387242158375,293,57,3806.6,841.3000000000001,0.006646143002475004,0.0034430820294495115
16,1e-05,-0.04,0,200,333,4556.8,1155,-0.4550156587012329,0.00022493755562187477,0.011135634028892456,-2.8132440076827465,258.0,0.07959528269170248,0.13300863949555908,258,75,3575.6000000000013,981.2000000000004,0.006646143002475004,0.0019261361319026617
17,1e-05,-0.04,0,200,314,4213.4,1208,-0.4300077192303804,0.00018592158222896063,0.010500267522739432,-2.857654660892877,250.0,0.07680804258277617,0.16867505767731455,250,64,3355.000000000001,858.3999999999995,0.006646143002475004,0.0022626682602370413
18,1e-05,-0.04,0,200,354,4481.2,1359,-0.35875868413417794,0.00017099777915796096,0.011837881219903692,-2.9234658051562183,296.0,0.09860900850360514,0.10903824968206623,296,58,3667.2000000000003,813.9999999999995,0.006646143002475004,0.002229532287652689
19,1e-05,-0.04,0,200,361,4941.6,1300,-0.3865977110922968,0.00019185010122845265,0.012071963616907436,-2.897027929741586,293.0,0.08806572512713101,0.11703505967701927,293,68,3904.0999999999985,1037.5000000000002,0.006646143002475004,0.002419031149739198
20,1e-05,-0.04,0,200,421,5647.9,1476,-0.30355247813248465,0.00019847767462244183,0.014078384162653826,-2.93591924935351,360.0,0.08515556055923675,0.15962186333896625,360,61,4756.400000000002,891.4999999999997,0.006646143002475004,0.0028383051195772805
21,1e-05,-0.04,0,200,427,5471.9,1236,-0.4167959776231375,0.0002266062119048948,0.014245585874799358,-2.9022755021866873,365.0,0.0867455443738317,0.1572547491202553,365,62,4581.500000000001,890.3999999999999,0.006646143002475004,0.003170903194814765
22,1e-05,-0.04,0,200,404,4994.2,1477,-0.30308063021794024,0.00019707284415657574,0.013509898341359015,-2.925401036321874,350.0,0.09202894458941087,0.17231406868434157,350,54,4046.7999999999997,947.4000000000001,0.006646143002475004,0.00450971353387202
23,1e-05,-0.04,0,200,354,4599.8,1228,-0.42057076093949264,0.00019368007775635678,0.011837881219903692,-2.8875178380744857,299.0,0.08383960526375449,0.08758126706500498,299,55,3685.8,914.0,0.006646143002475004,0.002405635343626288
24,1e-05,-0.04,0,200,369,4867.5,1549,-0.2691075803707444,0.00022592228128335502,0.012339486356340289,-2.8524480443774656,299.0,0.08206155973571595,0.24586727840470807,299,70,3857.999999999999,1009.5,0.006646143002475004,0.003400450414888616
25,1e-05,-0.04,0,200,342,4884.0,1341,-0.36725194659597693,0.00015359199690265002,0.011436597110754414,-2.9411988388418147,292.0,0.07999157558551118,0.08425609381144802,292,50,3884.099999999999,999.9000000000005,0.006646143002475004,0.0028567856493566662
26,1e-05,-0.04,0,200,402,5138.1,1189,-0.43897282960672374,0.00019012431069203575,0.013443017656500803,-2.9335870052065816,351.0,0.09139934846970714,0.09928057389665024,351,51,4115.399999999999,1022.7000000000002,0.006646143002475004,0.0032555558310287604
27,1e-05,-0.04,0,200,400,5715.4,1307,-0.3832947756904861,0.0002268750789797017,0.01337613697164259,-2.880471956028359,325.0,0.07572987964236202,0.16900189471558957,325,75,4718.5999999999985,996.8000000000002,0.006646143002475004,0.0028000756533580924
28,1e-05,-0.04,0,200,363,4907.3,1258,-0.406415323503161,0.00021346029236605585,0.01213884430176565,-2.86546002333658,300.0,0.08632553485596556,0.09535796416472679,300,63,3916.1,991.2000000000004,0.006646143002475004,0.002818572960833496
29,1e-05,-0.04,0,200,399,5043.5,1288,-0.39225988606682943,0.00019182321452097166,0.013342696629213483,-2.9289492371785277,340.0,0.09670172350040386,0.20876774807975249,340,59,4125.000000000003,918.4999999999999,0.006646143002475004,0.002199347046731548
30,1e-05,-0.04,0,200,375,5236.5,1228,-0.42057076093949264,0.00019836508653486666,0.012540128410914928,-2.8997627325712076,313.0,0.08021489756108278,0.11523854035297862,313,62,4223.4,1013.1000000000001,0.006646143002475004,0.0033362642483371215
31,1e-05,-0.04,0,200,352,4610.7,1171,-0.4474660920685227,0.0002033542511917519,0.011771000535045479,-2.8701473201003695,281.0,0.0858914605698401,0.3704684495567392,281,71,3640.5,970.2000000000003,0.006646143002475004,0.002030695230693845
32,1e-05,-0.04,0,200,365,4550.6,1156,-0.45454381078668854,0.00018718021622290027,0.012205724986623864,-2.907873400594366,301.0,0.10226503613855956,0.1405147943008478,301,64,3607.7999999999997,942.8000000000002,0.006646143002475004,0.0029683169901002114
33,1e-05,-0.04,0,200,301,4270.5,1117,-0.47294587945391964,0.00014158204075487033,0.010032102728731942,-2.9230159458734866,244.0,0.08732542152998941,0.08359995531217856,244,57,3191.100000000001,1079.4,0.006646143002475004,0.0018866154012257296
34,1e-05,-0.04,0,200,388,4672.7,1334,-0.37055488199778763,0.00025945504676942597,0.012974852862493311,-2.822452665309911,311.0,0.09354686008925395,0.1408995685909261,311,77,3660.0999999999985,1012.6000000000001,0.006646143002475004,0.00329569533740658
35,1e-05,-0.04,0,200,353,4803.7,1545,-0.2709949720289219,0.00021971649311296863,0.011771000535045479,-2.844070218539702,279.0,0.07800153043812283,0.12407936965378527,279,74,3930.7999999999997,872.9000000000007,0.006646143002475004,0.0022011131261294144
36,1e-05,-0.04,0,200,409,5144.8,1229,-0.4200989130249483,0.00019977327783916767,0.013643659711075442,-2.9246895427640878,341.0,0.08413588298877532,0.2530260732297144,342,67,4176.500000000002,968.3000000000004,0.006646143002475004,0.0031441597539057786
37,1e-05,-0.04,0,200,401,5141.9,1490,-0.29694660732886324,0.0001962057478403238,0.013409577314071696,-2.924321002392555,331.0,0.08800755066541857,0.12202040445335226,331,70,4215.400000000001,926.4999999999998,0.006646143002475004,0.0029294927786687793
38,1e-05,-0.04,0,200,389,5075.7,1309,-0.38235107986139727,0.00018284305422242172,0.013008293204922418,-2.934122856981505,327.0,0.08194659263247384,0.11826509314894786,327,62,4231.199999999997,844.5000000000003,0.006646143002475004,0.003800208636907101
39,1e-05,-0.04,0,200,329,4117.9,1310,-0.3818792319468529,0.00017059111770731546,0.01100187265917603,-2.900765860419759,274.0,0.11769070223056022,0.24461179242402592,274,55,3310.3,807.5999999999999,0.006646143002475004,0.002276278248444623
40,1e-05,-0.04,0,200,346,4481.4,1304,-0.3847103194341192,0.00019484460827411414,0.01157035848047084,-2.877686802661287,285.0,0.08990284464703441,0.19730066669412213,285,61,3703.700000000002,777.6999999999998,0.006646143002475004,0.0024963607585349904
41,1e-05,-0.04,0,200,389,5611.8,1254,-0.4083027151613386,0.00018440248325630153,0.013008293204922418,-2.9318711919673524,345.0,0.07698247771614099,0.09399644171203658,345,44,4740.8,871.0000000000002,0.006646143002475004,0.003191294490600328
42,1e-05,-0.04,0,200,380,5332.5,1107,-0.47766435859936346,0.0001812516972234084,0.01270733012306046,-2.929417985821145,327.0,0.07636153332979699,0.0755112920221636,327,53,4401.3,931.2000000000003,0.006646143002475004,0.0027092790768111306
43,1e-05,-0.04,0,200,391,5251.7,1304,-0.3847103194341192,0.0002044145957180218,0.013075173889780632,-2.9046576304864993,328.0,0.08560559125057036,0.08690765681530704,328,63,4169.300000000002,1082.4000000000003,0.006646143002475004,0.0022465815314921026
44,1e-05,-0.04,0,200,345,4549.1,1165,-0.450297179555789,0.00016485920775627627,0.011536918138041733,-2.9254087568787046,269.0,0.09027060002936262,0.09809663960390515,269,76,3566.999999999999,982.1000000000001,0.006646143002475004,0.002448251351925266
45,1e-05,-0.04,0,200,364,4232.1,1531,-0.2776008428325434,0.0001978021460969898,0.012172284644194757,-2.8906067835160685,298.0,0.09779889839493881,0.1783296347389423,298,66,3314.099999999999,918.0000000000001,0.006646143002475004,0.0016727965448699274
46,1e-05,-0.04,0,200,319,4397.4,1203,-0.43236695880310233,0.00018984536110192382,0.010667469234884965,-2.856602904692626,250.0,0.0971383648952924,0.1659740025843834,250,69,3408.3999999999974,989.0000000000003,0.006646143002475004,0.0023849645352501552
47,1e-05,-0.04,0,200,382,5327.1,1320,-0.37716075280140904,0.0001916467705031297,0.012774210807918672,-2.9157210078711375,324.0,0.07989455944316813,0.14134388680974044,324,58,4441.200000000001,885.9000000000005,0.006646143002475004,0.0023552836804335365
48,1e-05,-0.04,0,200,442,5697.1,1064,-0.49795381892477214,0.00021252597928110144,0.014780631353665061,-2.9321387858908543,367.0,0.0935525518248379,0.19702446037421703,367,75,4718.7,978.3999999999995,0.006646143002475004,0.0037194815698567813
49,1e-05,-0.04,0,200,333,4458.9,1155,-0.4550156587012329,0.0001720161132037921,0.011135634028892456,-2.902334250103322,278.0,0.14059239345224595,0.16099717059531704,278,55,3519.9,938.9999999999998,0.006646143002475004,0.003278920590916914
50,1e-05,-0.04,0,200,351,5028.2,1170,-0.4479379399830671,0.0001727286109520302,0.011737560192616372,-2.9180659831764912,305.0,0.08666648247026774,0.07625806407442311,305,46,4017.700000000001,1010.5000000000006,0.006646143002475004,0.003951317386835884
51,1e-05,-0.04,0,200,315,4031.8,1615,-0.23796561801081484,0.00015460360927161136,0.010533707865168539,-2.9145289734805035,251.0,0.08832644973540557,0.14708651772744816,251,64,3169.099999999999,862.6999999999999,0.006646143002475004,0.002460962684360243
52,1e-05,-0.04,0,200,325,4202.5,1290,-0.39131619023774067,0.000161447956744664,0.010868111289459604,-2.912467983012788,273.0,0.0866256264918705,0.22170052009641616,273,52,3284.6,917.9000000000002,0.006646143002475004,0.0026436263562404742
53,1e-05,-0.04,0,200,384,5023.5,1104,-0.47907990234299663,0.00021513903116438156,0.012841091492776886,-2.883010621617497,307.0,0.08735741706455014,0.3530802931683835,307,77,4143.899999999997,879.6000000000005,0.006646143002475004,0.0032091620910808783
54,1e-05,-0.04,0,200,366,4658.2,1628,-0.23183159512173782,0.00018509985723158206,0.012239165329052969,-2.9119481268597966,299.0,0.08521589937173726,0.1376874438713973,299,67,3744.2000000000016,913.9999999999997,0.006646143002475004,0.0021936497213670626
55,1e-05,-0.04,0,200,389,5675.3,1417,-0.3313915050906035,0.0002214742116145186,0.012941412520064205,-2.8765182086888257,322.0,0.07267554649800513,0.1626588755681078,322,67,4692.000000000002,983.2999999999998,0.006646143002475004,0.0024500025426647054
56,1e-05,-0.04,0,200,397,5025.9,1427,-0.3266730259451596,0.00018887407879418367,0.013275815944355271,-2.931595128348077,327.0,0.08909691994868454,0.2260551146065812,327,70,4100.000000000001,925.9000000000002,0.006646143002475004,0.002285046926768699
57,1e-05,-0.04,0,200,376,5105.5,1149,-0.45784674618849924,0.0002001093616826765,0.012573568753344035,-2.8980406823207296,318.0,0.08656981955690556,0.1912982238857699,318,58,4091.9999999999995,1013.4999999999999,0.006646143002475004,0.0038372030850251536
